id_saida,id_produto,id_posicao,data,quantidade
2707,P009,A-2-04,2026-04-01,9
2708,P009,A-2-04,2026-04-01,5
2709,P009,A-2-04,2026-04-01,5
2710,P009,A-2-04,2026-04-01,3
2711,P009,A-2-04,2026-04-01,1
2712,P009,A-2-04,2026-04-01,2
2713,P010,A-2-05,2026-04-01,7
2714,P010,A-2-05,2026-04-01,9
2715,P010,A-2-05,2026-04-01,2
2716,P011,B-1-01,2026-04-01,2
2717,P012,B-1-02,2026-04-01,5
2718,P012,B-1-02,2026-04-01,4
2719,P013,B-1-03,2026-04-01,2
2720,P014,B-1-04,2026-04-01,3
2721,P014,B-1-04,2026-04-01,1
2722,P014,B-1-04,2026-04-01,1
2723,P015,B-1-05,2026-04-01,9
2724,P015,B-1-05,2026-04-01,9
2725,P016,B-2-01,2026-04-01,6
2726,P016,B-2-01,2026-04-01,7
2727,P018,B-2-03,2026-04-01,8
2728,P018,B-2-03,2026-04-01,8
2729,P018,B-2-03,2026-04-01,6
2730,P019,B-2-04,2026-04-01,2
2731,P019,B-2-04,2026-04-01,4
2732,P020,B-2-05,2026-04-01,8
2733,P020,B-2-05,2026-04-01,9
2734,P020,B-2-05,2026-04-01,8
2735,P020,B-2-05,2026-04-01,2
2736,P002,A-1-02,2026-04-02,5
2737,P002,A-1-02,2026-04-02,6
2738,P002,A-1-02,2026-04-02,9
2739,P002,A-1-02,2026-04-02,8
2740,P003,A-1-03,2026-04-02,5
2741,P003,A-1-03,2026-04-02,7
2742,P007,A-2-02,2026-04-02,1
2743,P009,A-2-04,2026-04-02,1
2744,P009,A-2-04,2026-04-02,4
2745,P009,A-2-04,2026-04-02,3
2746,P009,A-2-04,2026-04-02,5
2747,P009,A-2-04,2026-04-02,7
2748,P009,A-2-04,2026-04-02,8
2749,P009,A-2-04,2026-04-02,2
2750,P010,A-2-05,2026-04-02,6
2751,P010,A-2-05,2026-04-02,1
2752,P010,A-2-05,2026-04-02,3
2753,P010,A-2-05,2026-04-02,6
2754,P011,B-1-01,2026-04-02,4
2755,P011,B-1-01,2026-04-02,8
2756,P012,B-1-02,2026-04-02,1
2757,P014,B-1-04,2026-04-02,1
2758,P014,B-1-04,2026-04-02,9
2759,P014,B-1-04,2026-04-02,6
2760,P014,B-1-04,2026-04-02,8
2761,P014,B-1-04,2026-04-02,4
2762,P014,B-1-04,2026-04-02,9
2763,P015,B-1-05,2026-04-02,3
2764,P015,B-1-05,2026-04-02,4
2765,P016,B-2-01,2026-04-02,2
2766,P016,B-2-01,2026-04-02,9
2767,P016,B-2-01,2026-04-02,6
2768,P018,B-2-03,2026-04-02,1
2769,P019,B-2-04,2026-04-02,8
2770,P020,B-2-05,2026-04-02,6
2771,P020,B-2-05,2026-04-02,3
2772,P020,B-2-05,2026-04-02,5
2773,P020,B-2-05,2026-04-02,3
2774,P020,B-2-05,2026-04-02,1
2775,P020,B-2-05,2026-04-02,7
2776,P020,B-2-05,2026-04-02,4
2777,P020,B-2-05,2026-04-02,7
2778,P020,B-2-05,2026-04-02,3
2779,P003,A-1-03,2026-04-03,2
2780,P003,A-1-03,2026-04-03,4
2781,P003,A-1-03,2026-04-03,4
2782,P005,A-1-05,2026-04-03,8
2783,P005,A-1-05,2026-04-03,2
2784,P005,A-1-05,2026-04-03,8
2785,P006,A-2-01,2026-04-03,7
2786,P009,A-2-04,2026-04-03,3
2787,P009,A-2-04,2026-04-03,5
2788,P009,A-2-04,2026-04-03,7
2789,P009,A-2-04,2026-04-03,8
2790,P009,A-2-04,2026-04-03,7
2791,P009,A-2-04,2026-04-03,9
2792,P010,A-2-05,2026-04-03,6
2793,P010,A-2-05,2026-04-03,5
2794,P013,B-1-03,2026-04-03,4
2795,P014,B-1-04,2026-04-03,3
2796,P014,B-1-04,2026-04-03,5
2797,P015,B-1-05,2026-04-03,1
2798,P015,B-1-05,2026-04-03,1
2799,P016,B-2-01,2026-04-03,4
2800,P016,B-2-01,2026-04-03,2
2801,P016,B-2-01,2026-04-03,2
2802,P018,B-2-03,2026-04-03,1
2803,P020,B-2-05,2026-04-03,8
2804,P020,B-2-05,2026-04-03,8
2805,P020,B-2-05,2026-04-03,6
2806,P001,A-1-01,2026-04-04,1
2807,P001,A-1-01,2026-04-04,2
2808,P001,A-1-01,2026-04-04,9
2809,P002,A-1-02,2026-04-04,5
2810,P002,A-1-02,2026-04-04,2
2811,P003,A-1-03,2026-04-04,2
2812,P003,A-1-03,2026-04-04,2
2813,P004,A-1-04,2026-04-04,6
2814,P008,A-2-03,2026-04-04,7
2815,P008,A-2-03,2026-04-04,9
2816,P009,A-2-04,2026-04-04,8
2817,P009,A-2-04,2026-04-04,7
2818,P009,A-2-04,2026-04-04,7
2819,P009,A-2-04,2026-04-04,5
2820,P009,A-2-04,2026-04-04,2
2821,P009,A-2-04,2026-04-04,6
2822,P009,A-2-04,2026-04-04,4
2823,P009,A-2-04,2026-04-04,2
2824,P009,A-2-04,2026-04-04,9
2825,P009,A-2-04,2026-04-04,7
2826,P009,A-2-04,2026-04-04,6
2827,P009,A-2-04,2026-04-04,5
2828,P009,A-2-04,2026-04-04,3
2829,P010,A-2-05,2026-04-04,8
2830,P010,A-2-05,2026-04-04,3
2831,P010,A-2-05,2026-04-04,7
2832,P011,B-1-01,2026-04-04,3
2833,P011,B-1-01,2026-04-04,9
2834,P012,B-1-02,2026-04-04,9
2835,P012,B-1-02,2026-04-04,4
2836,P014,B-1-04,2026-04-04,4
2837,P014,B-1-04,2026-04-04,3
2838,P014,B-1-04,2026-04-04,3
2839,P014,B-1-04,2026-04-04,5
2840,P015,B-1-05,2026-04-04,2
2841,P015,B-1-05,2026-04-04,2
2842,P015,B-1-05,2026-04-04,6
2843,P015,B-1-05,2026-04-04,6
2844,P015,B-1-05,2026-04-04,8
2845,P016,B-2-01,2026-04-04,6
2846,P016,B-2-01,2026-04-04,1
2847,P016,B-2-01,2026-04-04,6
2848,P016,B-2-01,2026-04-04,8
2849,P016,B-2-01,2026-04-04,3
2850,P016,B-2-01,2026-04-04,1
2851,P016,B-2-01,2026-04-04,4
2852,P018,B-2-03,2026-04-04,9
2853,P018,B-2-03,2026-04-04,2
2854,P020,B-2-05,2026-04-04,8
2855,P020,B-2-05,2026-04-04,7
2856,P020,B-2-05,2026-04-04,3
2857,P020,B-2-05,2026-04-04,1
2858,P020,B-2-05,2026-04-04,6
2859,P020,B-2-05,2026-04-04,8
2860,P020,B-2-05,2026-04-04,6
2861,P020,B-2-05,2026-04-04,5
2862,P020,B-2-05,2026-04-04,8
2863,P002,A-1-02,2026-04-05,6
2864,P002,A-1-02,2026-04-05,9
2865,P002,A-1-02,2026-04-05,1
2866,P003,A-1-03,2026-04-05,8
2867,P003,A-1-03,2026-04-05,3
2868,P003,A-1-03,2026-04-05,9
2869,P003,A-1-03,2026-04-05,1
2870,P005,A-1-05,2026-04-05,9
2871,P006,A-2-01,2026-04-05,9
2872,P008,A-2-03,2026-04-05,5
2873,P008,A-2-03,2026-04-05,7
2874,P009,A-2-04,2026-04-05,6
2875,P009,A-2-04,2026-04-05,4
2876,P009,A-2-04,2026-04-05,8
2877,P009,A-2-04,2026-04-05,3
2878,P009,A-2-04,2026-04-05,4
2879,P009,A-2-04,2026-04-05,6
2880,P010,A-2-05,2026-04-05,6
2881,P010,A-2-05,2026-04-05,8
2882,P011,B-1-01,2026-04-05,7
2883,P011,B-1-01,2026-04-05,7
2884,P012,B-1-02,2026-04-05,8
2885,P013,B-1-03,2026-04-05,9
2886,P013,B-1-03,2026-04-05,8
2887,P013,B-1-03,2026-04-05,1
2888,P014,B-1-04,2026-04-05,5
2889,P014,B-1-04,2026-04-05,9
2890,P014,B-1-04,2026-04-05,7
2891,P014,B-1-04,2026-04-05,8
2892,P014,B-1-04,2026-04-05,9
2893,P014,B-1-04,2026-04-05,7
2894,P015,B-1-05,2026-04-05,3
2895,P015,B-1-05,2026-04-05,7
2896,P015,B-1-05,2026-04-05,7
2897,P015,B-1-05,2026-04-05,6
2898,P015,B-1-05,2026-04-05,3
2899,P015,B-1-05,2026-04-05,7
2900,P016,B-2-01,2026-04-05,1
2901,P016,B-2-01,2026-04-05,4
2902,P017,B-2-02,2026-04-05,8
2903,P018,B-2-03,2026-04-05,2
2904,P018,B-2-03,2026-04-05,4
2905,P019,B-2-04,2026-04-05,8
2906,P019,B-2-04,2026-04-05,6
2907,P020,B-2-05,2026-04-05,7
2908,P020,B-2-05,2026-04-05,1
2909,P020,B-2-05,2026-04-05,9
2910,P020,B-2-05,2026-04-05,7
2911,P001,A-1-01,2026-04-06,9
2912,P002,A-1-02,2026-04-06,4
2913,P002,A-1-02,2026-04-06,3
2914,P003,A-1-03,2026-04-06,5
2915,P003,A-1-03,2026-04-06,2
2916,P005,A-1-05,2026-04-06,8
2917,P005,A-1-05,2026-04-06,9
2918,P007,A-2-02,2026-04-06,9
2919,P007,A-2-02,2026-04-06,6
2920,P008,A-2-03,2026-04-06,4
2921,P009,A-2-04,2026-04-06,6
2922,P009,A-2-04,2026-04-06,2
2923,P009,A-2-04,2026-04-06,2
2924,P009,A-2-04,2026-04-06,7
2925,P009,A-2-04,2026-04-06,1
2926,P009,A-2-04,2026-04-06,6
2927,P009,A-2-04,2026-04-06,7
2928,P009,A-2-04,2026-04-06,8
2929,P009,A-2-04,2026-04-06,7
2930,P009,A-2-04,2026-04-06,6
2931,P010,A-2-05,2026-04-06,2
2932,P010,A-2-05,2026-04-06,1
2933,P012,B-1-02,2026-04-06,4
2934,P012,B-1-02,2026-04-06,2
2935,P013,B-1-03,2026-04-06,1
2936,P013,B-1-03,2026-04-06,4
2937,P014,B-1-04,2026-04-06,5
2938,P014,B-1-04,2026-04-06,8
2939,P014,B-1-04,2026-04-06,3
2940,P014,B-1-04,2026-04-06,3
2941,P014,B-1-04,2026-04-06,2
2942,P014,B-1-04,2026-04-06,5
2943,P014,B-1-04,2026-04-06,3
2944,P014,B-1-04,2026-04-06,3
2945,P015,B-1-05,2026-04-06,2
2946,P016,B-2-01,2026-04-06,1
2947,P016,B-2-01,2026-04-06,7
2948,P019,B-2-04,2026-04-06,8
2949,P020,B-2-05,2026-04-06,3
2950,P020,B-2-05,2026-04-06,4
2951,P020,B-2-05,2026-04-06,4
2952,P020,B-2-05,2026-04-06,9
2953,P020,B-2-05,2026-04-06,7
2954,P020,B-2-05,2026-04-06,3
2955,P020,B-2-05,2026-04-06,5
2956,P002,A-1-02,2026-04-07,2
2957,P002,A-1-02,2026-04-07,7
2958,P002,A-1-02,2026-04-07,9
2959,P003,A-1-03,2026-04-07,2
2960,P004,A-1-04,2026-04-07,5
2961,P005,A-1-05,2026-04-07,3
2962,P008,A-2-03,2026-04-07,6
2963,P008,A-2-03,2026-04-07,7
2964,P009,A-2-04,2026-04-07,2
2965,P009,A-2-04,2026-04-07,3
2966,P009,A-2-04,2026-04-07,4
2967,P009,A-2-04,2026-04-07,6
2968,P009,A-2-04,2026-04-07,1
2969,P009,A-2-04,2026-04-07,9
2970,P009,A-2-04,2026-04-07,5
2971,P009,A-2-04,2026-04-07,7
2972,P009,A-2-04,2026-04-07,9
2973,P009,A-2-04,2026-04-07,9
2974,P010,A-2-05,2026-04-07,1
2975,P010,A-2-05,2026-04-07,1
2976,P011,B-1-01,2026-04-07,4
2977,P014,B-1-04,2026-04-07,4
2978,P014,B-1-04,2026-04-07,5
2979,P015,B-1-05,2026-04-07,6
2980,P015,B-1-05,2026-04-07,5
2981,P015,B-1-05,2026-04-07,4
2982,P016,B-2-01,2026-04-07,9
2983,P016,B-2-01,2026-04-07,7
2984,P016,B-2-01,2026-04-07,7
2985,P019,B-2-04,2026-04-07,8
2986,P020,B-2-05,2026-04-07,2
2987,P020,B-2-05,2026-04-07,6
2988,P020,B-2-05,2026-04-07,1
2989,P020,B-2-05,2026-04-07,1
2990,P020,B-2-05,2026-04-07,5
2991,P020,B-2-05,2026-04-07,9
2992,P001,A-1-01,2026-04-08,3
2993,P002,A-1-02,2026-04-08,1
2994,P002,A-1-02,2026-04-08,8
2995,P003,A-1-03,2026-04-08,9
2996,P003,A-1-03,2026-04-08,9
2997,P006,A-2-01,2026-04-08,7
2998,P007,A-2-02,2026-04-08,6
2999,P007,A-2-02,2026-04-08,1
3000,P009,A-2-04,2026-04-08,8
3001,P009,A-2-04,2026-04-08,3
3002,P009,A-2-04,2026-04-08,8
3003,P009,A-2-04,2026-04-08,6
3004,P009,A-2-04,2026-04-08,6
3005,P009,A-2-04,2026-04-08,6
3006,P009,A-2-04,2026-04-08,3
3007,P009,A-2-04,2026-04-08,1
3008,P009,A-2-04,2026-04-08,4
3009,P009,A-2-04,2026-04-08,6
3010,P009,A-2-04,2026-04-08,2
3011,P009,A-2-04,2026-04-08,7
3012,P010,A-2-05,2026-04-08,9
3013,P010,A-2-05,2026-04-08,7
3014,P010,A-2-05,2026-04-08,9
3015,P010,A-2-05,2026-04-08,2
3016,P010,A-2-05,2026-04-08,6
3017,P012,B-1-02,2026-04-08,4
3018,P012,B-1-02,2026-04-08,6
3019,P013,B-1-03,2026-04-08,2
3020,P013,B-1-03,2026-04-08,2
3021,P014,B-1-04,2026-04-08,7
3022,P014,B-1-04,2026-04-08,6
3023,P014,B-1-04,2026-04-08,5
3024,P015,B-1-05,2026-04-08,2
3025,P015,B-1-05,2026-04-08,5
3026,P016,B-2-01,2026-04-08,2
3027,P016,B-2-01,2026-04-08,1
3028,P016,B-2-01,2026-04-08,1
3029,P016,B-2-01,2026-04-08,8
3030,P017,B-2-02,2026-04-08,8
3031,P018,B-2-03,2026-04-08,8
3032,P018,B-2-03,2026-04-08,6
3033,P019,B-2-04,2026-04-08,1
3034,P020,B-2-05,2026-04-08,7
3035,P020,B-2-05,2026-04-08,3
3036,P020,B-2-05,2026-04-08,4
3037,P020,B-2-05,2026-04-08,3
3038,P002,A-1-02,2026-04-09,1
3039,P003,A-1-03,2026-04-09,2
3040,P003,A-1-03,2026-04-09,1
3041,P003,A-1-03,2026-04-09,1
3042,P004,A-1-04,2026-04-09,4
3043,P007,A-2-02,2026-04-09,2
3044,P008,A-2-03,2026-04-09,7
3045,P008,A-2-03,2026-04-09,5
3046,P008,A-2-03,2026-04-09,1
3047,P009,A-2-04,2026-04-09,6
3048,P009,A-2-04,2026-04-09,8
3049,P009,A-2-04,2026-04-09,1
3050,P009,A-2-04,2026-04-09,2
3051,P009,A-2-04,2026-04-09,4
3052,P009,A-2-04,2026-04-09,2
3053,P009,A-2-04,2026-04-09,9
3054,P009,A-2-04,2026-04-09,8
3055,P009,A-2-04,2026-04-09,8
3056,P009,A-2-04,2026-04-09,4
3057,P009,A-2-04,2026-04-09,5
3058,P009,A-2-04,2026-04-09,4
3059,P010,A-2-05,2026-04-09,8
3060,P011,B-1-01,2026-04-09,3
3061,P012,B-1-02,2026-04-09,5
3062,P012,B-1-02,2026-04-09,9
3063,P012,B-1-02,2026-04-09,3
3064,P013,B-1-03,2026-04-09,6
3065,P014,B-1-04,2026-04-09,2
3066,P014,B-1-04,2026-04-09,9
3067,P014,B-1-04,2026-04-09,1
3068,P014,B-1-04,2026-04-09,1
3069,P014,B-1-04,2026-04-09,3
3070,P015,B-1-05,2026-04-09,2
3071,P016,B-2-01,2026-04-09,5
3072,P016,B-2-01,2026-04-09,4
3073,P016,B-2-01,2026-04-09,6
3074,P016,B-2-01,2026-04-09,3
3075,P016,B-2-01,2026-04-09,8
3076,P020,B-2-05,2026-04-09,4
3077,P020,B-2-05,2026-04-09,7
3078,P020,B-2-05,2026-04-09,9
3079,P020,B-2-05,2026-04-09,2
3080,P020,B-2-05,2026-04-09,1
3081,P001,A-1-01,2026-04-10,1
3082,P001,A-1-01,2026-04-10,1
3083,P002,A-1-02,2026-04-10,7
3084,P003,A-1-03,2026-04-10,1
3085,P005,A-1-05,2026-04-10,3
3086,P007,A-2-02,2026-04-10,2
3087,P007,A-2-02,2026-04-10,5
3088,P007,A-2-02,2026-04-10,6
3089,P007,A-2-02,2026-04-10,1
3090,P008,A-2-03,2026-04-10,4
3091,P008,A-2-03,2026-04-10,6
3092,P008,A-2-03,2026-04-10,9
3093,P009,A-2-04,2026-04-10,2
3094,P009,A-2-04,2026-04-10,6
3095,P009,A-2-04,2026-04-10,6
3096,P009,A-2-04,2026-04-10,2
3097,P009,A-2-04,2026-04-10,2
3098,P009,A-2-04,2026-04-10,2
3099,P009,A-2-04,2026-04-10,1
3100,P009,A-2-04,2026-04-10,5
3101,P009,A-2-04,2026-04-10,8
3102,P009,A-2-04,2026-04-10,2
3103,P009,A-2-04,2026-04-10,5
3104,P010,A-2-05,2026-04-10,3
3105,P010,A-2-05,2026-04-10,6
3106,P011,B-1-01,2026-04-10,4
3107,P012,B-1-02,2026-04-10,2
3108,P014,B-1-04,2026-04-10,4
3109,P014,B-1-04,2026-04-10,6
3110,P014,B-1-04,2026-04-10,4
3111,P015,B-1-05,2026-04-10,9
3112,P015,B-1-05,2026-04-10,8
3113,P015,B-1-05,2026-04-10,7
3114,P015,B-1-05,2026-04-10,8
3115,P016,B-2-01,2026-04-10,9
3116,P016,B-2-01,2026-04-10,4
3117,P018,B-2-03,2026-04-10,9
3118,P019,B-2-04,2026-04-10,5
3119,P019,B-2-04,2026-04-10,6
3120,P020,B-2-05,2026-04-10,5
3121,P020,B-2-05,2026-04-10,9
3122,P020,B-2-05,2026-04-10,1
3123,P020,B-2-05,2026-04-10,9
3124,P002,A-1-02,2026-04-11,6
3125,P002,A-1-02,2026-04-11,1
3126,P003,A-1-03,2026-04-11,9
3127,P004,A-1-04,2026-04-11,2
3128,P004,A-1-04,2026-04-11,1
3129,P005,A-1-05,2026-04-11,2
3130,P005,A-1-05,2026-04-11,9
3131,P009,A-2-04,2026-04-11,6
3132,P009,A-2-04,2026-04-11,1
3133,P009,A-2-04,2026-04-11,4
3134,P009,A-2-04,2026-04-11,1
3135,P009,A-2-04,2026-04-11,3
3136,P009,A-2-04,2026-04-11,9
3137,P009,A-2-04,2026-04-11,5
3138,P009,A-2-04,2026-04-11,5
3139,P009,A-2-04,2026-04-11,4
3140,P009,A-2-04,2026-04-11,3
3141,P009,A-2-04,2026-04-11,5
3142,P010,A-2-05,2026-04-11,8
3143,P011,B-1-01,2026-04-11,6
3144,P012,B-1-02,2026-04-11,5
3145,P012,B-1-02,2026-04-11,4
3146,P013,B-1-03,2026-04-11,9
3147,P013,B-1-03,2026-04-11,4
3148,P014,B-1-04,2026-04-11,3
3149,P014,B-1-04,2026-04-11,8
3150,P014,B-1-04,2026-04-11,3
3151,P014,B-1-04,2026-04-11,1
3152,P014,B-1-04,2026-04-11,5
3153,P015,B-1-05,2026-04-11,9
3154,P015,B-1-05,2026-04-11,1
3155,P016,B-2-01,2026-04-11,1
3156,P017,B-2-02,2026-04-11,2
3157,P019,B-2-04,2026-04-11,4
3158,P020,B-2-05,2026-04-11,7
3159,P020,B-2-05,2026-04-11,1
3160,P020,B-2-05,2026-04-11,7
3161,P020,B-2-05,2026-04-11,4
3162,P020,B-2-05,2026-04-11,6
3163,P020,B-2-05,2026-04-11,8
3164,P020,B-2-05,2026-04-11,9
3165,P020,B-2-05,2026-04-11,6
3166,P020,B-2-05,2026-04-11,9
3167,P003,A-1-03,2026-04-12,9
3168,P003,A-1-03,2026-04-12,2
3169,P003,A-1-03,2026-04-12,9
3170,P005,A-1-05,2026-04-12,6
3171,P007,A-2-02,2026-04-12,6
3172,P008,A-2-03,2026-04-12,4
3173,P009,A-2-04,2026-04-12,3
3174,P009,A-2-04,2026-04-12,1
3175,P009,A-2-04,2026-04-12,7
3176,P009,A-2-04,2026-04-12,1
3177,P009,A-2-04,2026-04-12,9
3178,P009,A-2-04,2026-04-12,1
3179,P009,A-2-04,2026-04-12,5
3180,P009,A-2-04,2026-04-12,7
3181,P009,A-2-04,2026-04-12,3
3182,P009,A-2-04,2026-04-12,9
3183,P009,A-2-04,2026-04-12,8
3184,P010,A-2-05,2026-04-12,4
3185,P010,A-2-05,2026-04-12,5
3186,P012,B-1-02,2026-04-12,2
3187,P013,B-1-03,2026-04-12,9
3188,P014,B-1-04,2026-04-12,3
3189,P014,B-1-04,2026-04-12,9
3190,P014,B-1-04,2026-04-12,8
3191,P014,B-1-04,2026-04-12,7
3192,P014,B-1-04,2026-04-12,4
3193,P015,B-1-05,2026-04-12,9
3194,P016,B-2-01,2026-04-12,2
3195,P016,B-2-01,2026-04-12,5
3196,P017,B-2-02,2026-04-12,5
3197,P018,B-2-03,2026-04-12,2
3198,P019,B-2-04,2026-04-12,4
3199,P020,B-2-05,2026-04-12,9
3200,P020,B-2-05,2026-04-12,6
3201,P020,B-2-05,2026-04-12,2
3202,P020,B-2-05,2026-04-12,1
3203,P020,B-2-05,2026-04-12,2
3204,P020,B-2-05,2026-04-12,1
3205,P001,A-1-01,2026-04-13,8
3206,P002,A-1-02,2026-04-13,8
3207,P003,A-1-03,2026-04-13,3
3208,P007,A-2-02,2026-04-13,1
3209,P009,A-2-04,2026-04-13,1
3210,P009,A-2-04,2026-04-13,7
3211,P009,A-2-04,2026-04-13,7
3212,P009,A-2-04,2026-04-13,4
3213,P009,A-2-04,2026-04-13,2
3214,P009,A-2-04,2026-04-13,3
3215,P009,A-2-04,2026-04-13,8
3216,P009,A-2-04,2026-04-13,8
3217,P009,A-2-04,2026-04-13,6
3218,P009,A-2-04,2026-04-13,9
3219,P009,A-2-04,2026-04-13,9
3220,P009,A-2-04,2026-04-13,4
3221,P009,A-2-04,2026-04-13,1
3222,P009,A-2-04,2026-04-13,1
3223,P009,A-2-04,2026-04-13,5
3224,P010,A-2-05,2026-04-13,6
3225,P012,B-1-02,2026-04-13,7
3226,P013,B-1-03,2026-04-13,9
3227,P013,B-1-03,2026-04-13,7
3228,P014,B-1-04,2026-04-13,5
3229,P014,B-1-04,2026-04-13,8
3230,P014,B-1-04,2026-04-13,4
3231,P014,B-1-04,2026-04-13,9
3232,P016,B-2-01,2026-04-13,8
3233,P018,B-2-03,2026-04-13,1
3234,P020,B-2-05,2026-04-13,6
3235,P020,B-2-05,2026-04-13,9
3236,P020,B-2-05,2026-04-13,9
3237,P020,B-2-05,2026-04-13,7
3238,P020,B-2-05,2026-04-13,9
3239,P020,B-2-05,2026-04-13,3
3240,P001,A-1-01,2026-04-14,4
3241,P003,A-1-03,2026-04-14,4
3242,P003,A-1-03,2026-04-14,3
3243,P003,A-1-03,2026-04-14,1
3244,P003,A-1-03,2026-04-14,5
3245,P004,A-1-04,2026-04-14,3
3246,P005,A-1-05,2026-04-14,4
3247,P007,A-2-02,2026-04-14,2
3248,P008,A-2-03,2026-04-14,8
3249,P008,A-2-03,2026-04-14,6
3250,P008,A-2-03,2026-04-14,8
3251,P009,A-2-04,2026-04-14,3
3252,P009,A-2-04,2026-04-14,8
3253,P009,A-2-04,2026-04-14,8
3254,P009,A-2-04,2026-04-14,2
3255,P009,A-2-04,2026-04-14,4
3256,P009,A-2-04,2026-04-14,1
3257,P009,A-2-04,2026-04-14,4
3258,P009,A-2-04,2026-04-14,4
3259,P010,A-2-05,2026-04-14,9
3260,P010,A-2-05,2026-04-14,9
3261,P011,B-1-01,2026-04-14,3
3262,P013,B-1-03,2026-04-14,5
3263,P013,B-1-03,2026-04-14,3
3264,P013,B-1-03,2026-04-14,8
3265,P013,B-1-03,2026-04-14,6
3266,P014,B-1-04,2026-04-14,9
3267,P014,B-1-04,2026-04-14,3
3268,P014,B-1-04,2026-04-14,5
3269,P014,B-1-04,2026-04-14,7
3270,P015,B-1-05,2026-04-14,2
3271,P015,B-1-05,2026-04-14,9
3272,P015,B-1-05,2026-04-14,7
3273,P016,B-2-01,2026-04-14,4
3274,P016,B-2-01,2026-04-14,5
3275,P018,B-2-03,2026-04-14,6
3276,P018,B-2-03,2026-04-14,8
3277,P018,B-2-03,2026-04-14,9
3278,P019,B-2-04,2026-04-14,8
3279,P020,B-2-05,2026-04-14,7
3280,P002,A-1-02,2026-04-15,9
3281,P003,A-1-03,2026-04-15,7
3282,P003,A-1-03,2026-04-15,4
3283,P003,A-1-03,2026-04-15,2
3284,P003,A-1-03,2026-04-15,8
3285,P007,A-2-02,2026-04-15,8
3286,P008,A-2-03,2026-04-15,6
3287,P008,A-2-03,2026-04-15,1
3288,P009,A-2-04,2026-04-15,5
3289,P009,A-2-04,2026-04-15,9
3290,P009,A-2-04,2026-04-15,6
3291,P010,A-2-05,2026-04-15,6
3292,P010,A-2-05,2026-04-15,5
3293,P012,B-1-02,2026-04-15,5
3294,P014,B-1-04,2026-04-15,2
3295,P014,B-1-04,2026-04-15,1
3296,P015,B-1-05,2026-04-15,1
3297,P016,B-2-01,2026-04-15,1
3298,P016,B-2-01,2026-04-15,5
3299,P018,B-2-03,2026-04-15,8
3300,P019,B-2-04,2026-04-15,8
3301,P019,B-2-04,2026-04-15,6
3302,P020,B-2-05,2026-04-15,2
3303,P020,B-2-05,2026-04-15,2
3304,P020,B-2-05,2026-04-15,9
3305,P020,B-2-05,2026-04-15,8
3306,P001,A-1-01,2026-04-16,1
3307,P002,A-1-02,2026-04-16,2
3308,P003,A-1-03,2026-04-16,1
3309,P003,A-1-03,2026-04-16,7
3310,P003,A-1-03,2026-04-16,4
3311,P005,A-1-05,2026-04-16,2
3312,P007,A-2-02,2026-04-16,1
3313,P008,A-2-03,2026-04-16,3
3314,P008,A-2-03,2026-04-16,6
3315,P009,A-2-04,2026-04-16,9
3316,P009,A-2-04,2026-04-16,3
3317,P009,A-2-04,2026-04-16,5
3318,P009,A-2-04,2026-04-16,5
3319,P009,A-2-04,2026-04-16,7
3320,P009,A-2-04,2026-04-16,4
3321,P009,A-2-04,2026-04-16,4
3322,P010,A-2-05,2026-04-16,6
3323,P010,A-2-05,2026-04-16,7
3324,P010,A-2-05,2026-04-16,1
3325,P011,B-1-01,2026-04-16,9
3326,P012,B-1-02,2026-04-16,5
3327,P012,B-1-02,2026-04-16,1
3328,P014,B-1-04,2026-04-16,6
3329,P014,B-1-04,2026-04-16,7
3330,P014,B-1-04,2026-04-16,8
3331,P014,B-1-04,2026-04-16,1
3332,P015,B-1-05,2026-04-16,8
3333,P015,B-1-05,2026-04-16,6
3334,P016,B-2-01,2026-04-16,2
3335,P019,B-2-04,2026-04-16,1
3336,P020,B-2-05,2026-04-16,6
3337,P020,B-2-05,2026-04-16,8
3338,P020,B-2-05,2026-04-16,6
3339,P020,B-2-05,2026-04-16,2
3340,P001,A-1-01,2026-04-17,1
3341,P001,A-1-01,2026-04-17,1
3342,P003,A-1-03,2026-04-17,5
3343,P006,A-2-01,2026-04-17,1
3344,P008,A-2-03,2026-04-17,6
3345,P009,A-2-04,2026-04-17,4
3346,P009,A-2-04,2026-04-17,4
3347,P009,A-2-04,2026-04-17,3
3348,P009,A-2-04,2026-04-17,8
3349,P009,A-2-04,2026-04-17,7
3350,P009,A-2-04,2026-04-17,9
3351,P009,A-2-04,2026-04-17,1
3352,P009,A-2-04,2026-04-17,7
3353,P009,A-2-04,2026-04-17,4
3354,P010,A-2-05,2026-04-17,5
3355,P012,B-1-02,2026-04-17,1
3356,P012,B-1-02,2026-04-17,8
3357,P013,B-1-03,2026-04-17,5
3358,P014,B-1-04,2026-04-17,8
3359,P014,B-1-04,2026-04-17,7
3360,P014,B-1-04,2026-04-17,2
3361,P014,B-1-04,2026-04-17,1
3362,P015,B-1-05,2026-04-17,1
3363,P016,B-2-01,2026-04-17,1
3364,P016,B-2-01,2026-04-17,4
3365,P018,B-2-03,2026-04-17,2
3366,P019,B-2-04,2026-04-17,3
3367,P020,B-2-05,2026-04-17,9
3368,P020,B-2-05,2026-04-17,7
3369,P020,B-2-05,2026-04-17,3
3370,P020,B-2-05,2026-04-17,1
3371,P020,B-2-05,2026-04-17,4
